Year,FishCountry,TaxonName,CommonName,SumCatch
2004,Ghana,Makaira nigricans,Blue marlin,444.2769113
2004,Ghana,Euthynnus alletteratus,Little tunny,147.9670926
2004,Ghana,Katsuwonus pelamis,Skipjack tuna,24860.56342
2004,Ghana,Thunnus albacares,Yellowfin tuna,14522.27189
2004,Grenada,Thunnus alalunga,Albacore,24.84680857
2004,Grenada,Thunnus obesus,Bigeye tuna,1.991998482
2004,Grenada,Thunnus atlanticus,Blackfin tuna,6.2026479
2004,Grenada,Makaira nigricans,Blue marlin,43.91948615
2004,Grenada,Katsuwonus pelamis,Skipjack tuna,20.8171647
2004,Grenada,Thunnus albacares,Yellowfin tuna,454.4167571
2004,Guam (USA),Scombridae,Mackerels  tunas and bonitos,1.887585417
2004,Guam (USA),Katsuwonus pelamis,Skipjack tuna,22.48220288
2004,Guam (USA),Thunnus albacares,Yellowfin tuna,15.34862998
2004,Guatemala,Thunnus obesus,Bigeye tuna,367.8690236
2004,Guatemala,Katsuwonus pelamis,Skipjack tuna,1307.09124
2004,Guatemala,Thunnus albacares,Yellowfin tuna,838.5385962
2004,Guinea,Scombridae,Mackerels  tunas and bonitos,62.28061035
2004,Guinea,Thunnus albacares,Yellowfin tuna,45.10146687
2004,Honduras,Thunnus obesus,Bigeye tuna,1131.999996
2004,Honduras,Katsuwonus pelamis,Skipjack tuna,3340.000025
2004,Honduras,Thunnus albacares,Yellowfin tuna,1514.978336
2004,Hong Kong,Scombridae,Mackerels  tunas and bonitos,0.248381646
2004,Indonesia,Thunnus alalunga,Albacore,18016.62506
2004,Indonesia,Thunnus obesus,Bigeye tuna,33917.75548
2004,Indonesia,Euthynnus affinis,Kawakawa,18718.68316
2004,Indonesia,Thunnus tonggol,Longtail tuna,24633.26071
2004,Indonesia,Scombridae,Mackerels  tunas and bonitos,11112.11069
2004,Indonesia,Katsuwonus pelamis,Skipjack tuna,128717.1742
2004,Indonesia,Thunnus maccoyii,Southern bluefin tuna,631.1721362
2004,Indonesia,Thunnus albacares,Yellowfin tuna,44146.98617
2004,Iran,Euthynnus affinis,Kawakawa,719.0623787
2004,Iran,Thunnus tonggol,Longtail tuna,6273.405725
2004,Iran,Katsuwonus pelamis,Skipjack tuna,40759.15705
2004,Iran,Thunnus albacares,Yellowfin tuna,26441.80985
2004,Ireland,Thunnus alalunga,Albacore,20.31582394
2004,Ireland,Thunnus thynnus,Atlantic bluefin tuna,0.002220642
2004,Ireland,Euthynnus alletteratus,Little tunny,0.08947916
2004,Ireland,Scombridae,Mackerels  tunas and bonitos,219.0092319
2004,Italy,Thunnus alalunga,Albacore,20.17724392
2004,Italy,Thunnus obesus,Bigeye tuna,477.9965629
2004,Italy,Katsuwonus pelamis,Skipjack tuna,2343.430197
2004,Italy,Thunnus albacares,Yellowfin tuna,5140.206396
2004,Japan,Thunnus alalunga,Albacore,71001.00774
2004,Japan,Thunnus thynnus,Atlantic bluefin tuna,1717.640531
2004,Japan,Thunnus obesus,Bigeye tuna,144260.0696
2004,Japan,Makaira nigricans,Blue marlin,448.1082193
2004,Japan,Scombridae,Mackerels  tunas and bonitos,237.9977782
2004,Japan,Thunnus orientalis,Pacific bluefin tuna,2359.152339
2004,Japan,Katsuwonus pelamis,Skipjack tuna,239029.2336
2004,Japan,Thunnus maccoyii,Southern bluefin tuna,5732.501226
2004,Japan,Thunnus albacares,Yellowfin tuna,95124.80641
2004,Kenya,Katsuwonus pelamis,Skipjack tuna,490.312116
2004,Kiribati,Thunnus obesus,Bigeye tuna,221.7640816
2004,Kiribati,Katsuwonus pelamis,Skipjack tuna,3701.738829
2004,Kiribati,Thunnus albacares,Yellowfin tuna,735.6172917
2004,Korea (South),Thunnus alalunga,Albacore,2672.431225
2004,Korea (South),Thunnus obesus,Bigeye tuna,43505.96375
2004,Korea (South),Scombridae,Mackerels  tunas and bonitos,2875.976704
2004,Korea (South),Katsuwonus pelamis,Skipjack tuna,184779.2347
2004,Korea (South),Thunnus maccoyii,Southern bluefin tuna,113.9999998
2004,Korea (South),Thunnus albacares,Yellowfin tuna,57547.49371
2004,Latvia,Thunnus albacares,Yellowfin tuna,512.8516563
2004,Liberia,Thunnus obesus,Bigeye tuna,108.5468738
2004,Liberia,Makaira nigricans,Blue marlin,35.52326745
2004,Liberia,Thunnus albacares,Yellowfin tuna,355.4025627
2004,Libya,Thunnus albacares,Yellowfin tuna,72.99999892
2004,Lithuania,Katsuwonus pelamis,Skipjack tuna,266.3358703
2004,Malaysia,Thunnus obesus,Bigeye tuna,108.9858665
2004,Malaysia,Euthynnus affinis,Kawakawa,12453.46315
2004,Malaysia,Thunnus tonggol,Longtail tuna,13990.84014
2004,Malaysia,Thunnus albacares,Yellowfin tuna,585.7062245
2004,Marshall Isl.,Thunnus obesus,Bigeye tuna,329.4138562
2004,Marshall Isl.,Katsuwonus pelamis,Skipjack tuna,11486.41913
2004,Marshall Isl.,Thunnus albacares,Yellowfin tuna,1181.065077
2004,Mauritania,Scombridae,Mackerels  tunas and bonitos,647.1202064
2004,Mexico,Thunnus alalunga,Albacore,88.05022503
2004,Mexico,Thunnus thynnus,Atlantic bluefin tuna,14.29014916
2004,Mexico,Thunnus obesus,Bigeye tuna,193.4374418
2004,Mexico,Thunnus orientalis,Pacific bluefin tuna,944.8549672
2004,Mexico,Katsuwonus pelamis,Skipjack tuna,9740.78911
2004,Mexico,Thunnus albacares,Yellowfin tuna,118279.1694
2004,Micronesia,Thunnus alalunga,Albacore,0.110561598
2004,Micronesia,Thunnus obesus,Bigeye tuna,417.1076473
2004,Micronesia,Katsuwonus pelamis,Skipjack tuna,6278.248815
2004,Micronesia,Thunnus albacares,Yellowfin tuna,1134.698984
2004,Namibia,Thunnus alalunga,Albacore,3158.192115
2004,Namibia,Thunnus obesus,Bigeye tuna,170.5479854
2004,Namibia,Katsuwonus pelamis,Skipjack tuna,0.231189199
2004,Namibia,Thunnus albacares,Yellowfin tuna,78.8485486
2004,Nauru,Thunnus alalunga,Albacore,0.110561598
2004,Nauru,Thunnus obesus,Bigeye tuna,0.749519582
2004,Nauru,Katsuwonus pelamis,Skipjack tuna,1.364896042
2004,Nauru,Thunnus albacares,Yellowfin tuna,1.905455893
2004,Netherlands,Thunnus thynnus,Atlantic bluefin tuna,0.367437599
2004,Netherlands Antilles,Thunnus obesus,Bigeye tuna,3343.00003
2004,Netherlands Antilles,Katsuwonus pelamis,Skipjack tuna,8708.000119
2004,Netherlands Antilles,Thunnus albacares,Yellowfin tuna,4160.999939
2004,New Zealand,Thunnus alalunga,Albacore,3409.676919
2004,New Zealand,Thunnus obesus,Bigeye tuna,1351.193545
2004,New Zealand,Scombridae,Mackerels  tunas and bonitos,21.5818731
2004,New Zealand,Thunnus orientalis,Pacific bluefin tuna,66.68518992
2004,New Zealand,Katsuwonus pelamis,Skipjack tuna,23077.12873
2004,New Zealand,Thunnus maccoyii,Southern bluefin tuna,333.3530915
2004,New Zealand,Thunnus albacares,Yellowfin tuna,3624.870172
2004,Nicaragua,Thunnus obesus,Bigeye tuna,9.999999969
2004,Nicaragua,Katsuwonus pelamis,Skipjack tuna,353.6499982
2004,Nicaragua,Thunnus albacares,Yellowfin tuna,3868.20642
2004,Nigeria,Scombridae,Mackerels  tunas and bonitos,52.54365072
2004,Niue (New Zealand),Scombridae,Mackerels  tunas and bonitos,97.92795968
2004,North Marianas (USA),Scombridae,Mackerels  tunas and bonitos,5.273646428
2004,North Marianas (USA),Katsuwonus pelamis,Skipjack tuna,58.78088207
2004,North Marianas (USA),Thunnus albacares,Yellowfin tuna,11.03289373
2004,Other countries,Thunnus alalunga,Albacore,298.1322197
2004,Other countries,Thunnus obesus,Bigeye tuna,7025.451829
2004,Other countries,Scombridae,Mackerels  tunas and bonitos,0.719521517
2004,Other countries,Katsuwonus pelamis,Skipjack tuna,24142.17978
2004,Other countries,Thunnus maccoyii,Southern bluefin tuna,121.8637879
2004,Other countries,Thunnus albacares,Yellowfin tuna,23134.44416
2004,Pakistan,Euthynnus affinis,Kawakawa,1592.948355
2004,Pakistan,Thunnus tonggol,Longtail tuna,3926.776462
2004,Pakistan,Scombridae,Mackerels  tunas and bonitos,2009.375304
2004,Pakistan,Katsuwonus pelamis,Skipjack tuna,3264.878294
2004,Pakistan,Thunnus albacares,Yellowfin tuna,2867.443896
2004,Palau,Thunnus alalunga,Albacore,0.236291574
2004,Palau,Thunnus obesus,Bigeye tuna,6.378138162
2004,Palau,Euthynnus affinis,Kawakawa,1.516731949
2004,Palau,Scombridae,Mackerels  tunas and bonitos,7.867398344
2004,Palau,Thunnus orientalis,Pacific bluefin tuna,1.72543442
2004,Palau,Thunnus albacares,Yellowfin tuna,25.28670312
2004,Panama,Thunnus thynnus,Atlantic bluefin tuna,7125.999987
2004,Panama,Thunnus obesus,Bigeye tuna,10415.21635
2004,Panama,Euthynnus lineatus,Black skipjack,24.50436237
2004,Panama,Katsuwonus pelamis,Skipjack tuna,18665.15919
2004,Panama,Thunnus albacares,Yellowfin tuna,33614.87114
2004,Peru,Katsuwonus pelamis,Skipjack tuna,344.2142236
2004,Peru,Thunnus albacares,Yellowfin tuna,1507.587646
2004,Philippines,Thunnus alalunga,Albacore,1.20386304
2004,Philippines,Thunnus obesus,Bigeye tuna,11091.56226
2004,Philippines,Euthynnus affinis,Kawakawa,9076.738267
2004,Philippines,Katsuwonus pelamis,Skipjack tuna,57446.03142
2004,Philippines,Thunnus albacares,Yellowfin tuna,60966.21145
2004,Portugal,Thunnus alalunga,Albacore,159.7491992
2004,Portugal,Thunnus thynnus,Atlantic bluefin tuna,6.369715277
2004,Portugal,Thunnus obesus,Bigeye tuna,1917.064867
2004,Portugal,Makaira nigricans,Blue marlin,5.284411197
2004,Portugal,Euthynnus alletteratus,Little tunny,3.999999986
2004,Portugal,Scombridae,Mackerels  tunas and bonitos,108.6303784
2004,Portugal,Katsuwonus pelamis,Skipjack tuna,3507.657828
2004,Portugal,Thunnus,Tuna,35.57291416
2004,Portugal,Thunnus albacares,Yellowfin tuna,10.32442591
2004,Puerto Rico (USA),Thunnus atlanticus,Blackfin tuna,0.624731448
2004,Puerto Rico (USA),Scombridae,Mackerels  tunas and bonitos,6.384127298
2004,Puerto Rico (USA),Katsuwonus pelamis,Skipjack tuna,16.31566536
2004,Puerto Rico (USA),Thunnus albacares,Yellowfin tuna,11.48556879
2004,Réunion (France),Thunnus alalunga,Albacore,419.3943342
2004,Réunion (France),Thunnus obesus,Bigeye tuna,128.2462441
2004,Réunion (France),Euthynnus affinis,Kawakawa,21.64179058
2004,Réunion (France),Katsuwonus pelamis,Skipjack tuna,67.52115467
2004,Réunion (France),Thunnus albacares,Yellowfin tuna,725.1164669
2004,Russian Federation,Scombridae,Mackerels  tunas and bonitos,13.7354017
2004,Saint Helena (UK),Thunnus alalunga,Albacore,1.949854716
2004,Saint Helena (UK),Thunnus obesus,Bigeye tuna,6.621654033
2004,Saint Helena (UK),Katsuwonus pelamis,Skipjack tuna,299.5229849
2004,Saint Helena (UK),Thunnus albacares,Yellowfin tuna,212.8162647
2004,Saint Vincent & the Grenadines,Thunnus alalunga,Albacore,88.35708101
2004,Saint Vincent & the Grenadines,Thunnus obesus,Bigeye tuna,17.89107072
2004,Saint Vincent & the Grenadines,Thunnus atlanticus,Blackfin tuna,0.537247826
2004,Saint Vincent & the Grenadines,Scombridae,Mackerels  tunas and bonitos,2974.96103
2004,Saint Vincent & the Grenadines,Katsuwonus pelamis,Skipjack tuna,247.9148232
2004,Saint Vincent & the Grenadines,Thunnus albacares,Yellowfin tuna,4194.521949
2004,Samoa,Thunnus alalunga,Albacore,1224.643927
2004,Samoa,Thunnus obesus,Bigeye tuna,103.1374423
2004,Samoa,Scombridae,Mackerels  tunas and bonitos,57.8562088
2004,Samoa,Katsuwonus pelamis,Skipjack tuna,38.93350047
2004,Samoa,Thunnus albacares,Yellowfin tuna,440.0184722
2004,Saudi Arabia,Euthynnus affinis,Kawakawa,260.4083923
2004,Saudi Arabia,Thunnus tonggol,Longtail tuna,219.2357891
2004,Senegal,Thunnus obesus,Bigeye tuna,548.5786609
2004,Senegal,Euthynnus alletteratus,Little tunny,27.58583416
2004,Senegal,Scombridae,Mackerels  tunas and bonitos,14.38586229
2004,Senegal,Katsuwonus pelamis,Skipjack tuna,1291.288907
2004,Senegal,Thunnus albacares,Yellowfin tuna,660.5242946
2004,Seychelles,Thunnus alalunga,Albacore,121.6902879
2004,Seychelles,Thunnus obesus,Bigeye tuna,10262.75205
2004,Seychelles,Euthynnus affinis,Kawakawa,48.70607508
2004,Seychelles,Scombridae,Mackerels  tunas and bonitos,20.54720036
2004,Seychelles,Katsuwonus pelamis,Skipjack tuna,26463.85277
2004,Seychelles,Thunnus albacares,Yellowfin tuna,45049.67689
2004,Sierra Leone,Scombridae,Mackerels  tunas and bonitos,2240.757605
2004,Singapore,Katsuwonus pelamis,Skipjack tuna,1.997654043
2004,South Africa,Thunnus alalunga,Albacore,4043.655508
2004,South Africa,Thunnus obesus,Bigeye tuna,330.9223068
2004,South Africa,Makaira nigricans,Blue marlin,0.919515035
2004,South Africa,Scombridae,Mackerels  tunas and bonitos,331.3358568
2004,South Africa,Katsuwonus pelamis,Skipjack tuna,2.138249139
2004,South Africa,Thunnus maccoyii,Southern bluefin tuna,14.01012578
2004,South Africa,Thunnus albacares,Yellowfin tuna,428.9610967
2004,Spain,Thunnus alalunga,Albacore,1506.20441
2004,Spain,Thunnus thynnus,Atlantic bluefin tuna,19.30705222
2004,Spain,Thunnus obesus,Bigeye tuna,16443.47029
2004,Spain,Makaira nigricans,Blue marlin,29.00000406
2004,Spain,Euthynnus alletteratus,Little tunny,0.311329009
2004,Spain,Scombridae,Mackerels  tunas and bonitos,1131.882638
2004,Spain,Katsuwonus pelamis,Skipjack tuna,73564.87812
2004,Spain,Thunnus maccoyii,Southern bluefin tuna,3.631054547
2004,Spain,Thunnus,Tuna,6.831968631
2004,Spain,Thunnus albacares,Yellowfin tuna,63780.01769
2004,Sri Lanka,Thunnus obesus,Bigeye tuna,461.5032704
2004,Sri Lanka,Euthynnus affinis,Kawakawa,1573.357696
2004,Sri Lanka,Scombridae,Mackerels  tunas and bonitos,21858.43255
2004,Sri Lanka,Katsuwonus pelamis,Skipjack tuna,53625.5857
2004,Sri Lanka,Thunnus albacares,Yellowfin tuna,25391.93442
2004,Taiwan,Thunnus alalunga,Albacore,48247.1259
2004,Taiwan,Thunnus obesus,Bigeye tuna,89333.23059
2004,Taiwan,Makaira nigricans,Blue marlin,288.3285451
2004,Taiwan,Euthynnus affinis,Kawakawa,902.6575567
2004,Taiwan,Thunnus orientalis,Pacific bluefin tuna,1637.61289
2004,Taiwan,Katsuwonus pelamis,Skipjack tuna,122955.6286
2004,Taiwan,Thunnus maccoyii,Southern bluefin tuna,2123.642903
2004,Taiwan,Thunnus albacares,Yellowfin tuna,74918.95488
2004,Tanzania,Scombridae,Mackerels  tunas and bonitos,320.4569342
2004,Tanzania,Thunnus albacares,Yellowfin tuna,641.6554733
2004,Thailand,Thunnus alalunga,Albacore,185.9123947
2004,Thailand,Thunnus obesus,Bigeye tuna,106.1158538
2004,Thailand,Euthynnus affinis,Kawakawa,22992.44072
2004,Thailand,Thunnus tonggol,Longtail tuna,31148.91727
2004,Thailand,Katsuwonus pelamis,Skipjack tuna,0.233766781
2004,Thailand,Thunnus albacares,Yellowfin tuna,134.3102303
2004,Togo,Thunnus obesus,Bigeye tuna,96.54937197
2004,Tokelau (New Zealand),Scombridae,Mackerels  tunas and bonitos,48.91361033
2004,Tonga,Thunnus alalunga,Albacore,177.8722561
2004,Tonga,Thunnus obesus,Bigeye tuna,39.24950298
2004,Tonga,Scombridae,Mackerels  tunas and bonitos,65.63643818
2004,Tonga,Katsuwonus pelamis,Skipjack tuna,13.95151169
2004,Tonga,Thunnus albacares,Yellowfin tuna,159.644238
2004,Trinidad & Tobago,Thunnus alalunga,Albacore,112.3932287
2004,Trinidad & Tobago,Thunnus obesus,Bigeye tuna,94.45460381
2004,Trinidad & Tobago,Thunnus atlanticus,Blackfin tuna,3.433264467
2004,Trinidad & Tobago,Makaira nigricans,Blue marlin,81.50725867
2004,Trinidad & Tobago,Scombridae,Mackerels  tunas and bonitos,138.7804591
2004,Trinidad & Tobago,Thunnus albacares,Yellowfin tuna,501.8638839
2004,Turks & Caicos Isl. (UK),Makaira nigricans,Blue marlin,0.242555718
2004,Ukraine,Scombridae,Mackerels  tunas and bonitos,71.82668215
2004,United Kingdom,Thunnus maccoyii,Southern bluefin tuna,19.4061556
2004,Uruguay,Thunnus alalunga,Albacore,128.6656665
2004,Uruguay,Thunnus thynnus,Atlantic bluefin tuna,0.250000002
2004,Uruguay,Thunnus obesus,Bigeye tuna,52.24813503
2004,Uruguay,Makaira nigricans,Blue marlin,2.083270828
2004,Uruguay,Scombridae,Mackerels  tunas and bonitos,143.5845548
2004,Uruguay,Thunnus albacares,Yellowfin tuna,212.5512716
2004,US Virgin Isl.,Scombridae,Mackerels  tunas and bonitos,19.31459581
2004,USA,Thunnus alalunga,Albacore,12740.20602
2004,USA,Thunnus thynnus,Atlantic bluefin tuna,81.05395301
2004,USA,Thunnus obesus,Bigeye tuna,10152.05096
2004,USA,Thunnus atlanticus,Blackfin tuna,0.051896495
2004,USA,Euthynnus affinis,Kawakawa,0.459872507
2004,USA,Scombridae,Mackerels  tunas and bonitos,46.6902018
2004,USA,Thunnus orientalis,Pacific bluefin tuna,32.21473353
2004,USA,Katsuwonus pelamis,Skipjack tuna,41814.49239
2004,USA,Thunnus albacares,Yellowfin tuna,18499.30853
2004,Vanuatu,Thunnus alalunga,Albacore,8254.675292
2004,Vanuatu,Thunnus obesus,Bigeye tuna,6087.790614
2004,Vanuatu,Makaira nigricans,Blue marlin,1.99999991
2004,Vanuatu,Scombridae,Mackerels  tunas and bonitos,165.0000022
2004,Vanuatu,Katsuwonus pelamis,Skipjack tuna,47933.77891
2004,Vanuatu,Thunnus albacares,Yellowfin tuna,7374.14124
2004,Venezuela,Thunnus alalunga,Albacore,516.9431202
2004,Venezuela,Thunnus obesus,Bigeye tuna,2369.554487
2004,Venezuela,Euthynnus lineatus,Black skipjack,24.99999995
2004,Venezuela,Thunnus atlanticus,Blackfin tuna,3.679288187
2004,Venezuela,Makaira nigricans,Blue marlin,117.1228046
2004,Venezuela,Katsuwonus pelamis,Skipjack tuna,16364.69987
2004,Venezuela,Thunnus albacares,Yellowfin tuna,61777.428
2004,Yemen,Euthynnus affinis,Kawakawa,6915.476671
2004,Yemen,Thunnus tonggol,Longtail tuna,4672.838713
2004,Yemen,Scombridae,Mackerels  tunas and bonitos,8899.172404
2004,Yemen,Katsuwonus pelamis,Skipjack tuna,8215.441768
2004,Yemen,Thunnus albacares,Yellowfin tuna,37036.26348
2005,American Samoa,Thunnus alalunga,Albacore,2869.337834
2005,American Samoa,Thunnus obesus,Bigeye tuna,125.6957813
2005,American Samoa,Scombridae,Mackerels  tunas and bonitos,0.242643934
2005,American Samoa,Katsuwonus pelamis,Skipjack tuna,142.9873469
2005,American Samoa,Thunnus albacares,Yellowfin tuna,495.9039898
2005,Angola,Thunnus obesus,Bigeye tuna,52.34183578
2005,Angola,Euthynnus alletteratus,Little tunny,0.010978444
2005,Angola,Scombridae,Mackerels  tunas and bonitos,1306.098814
2005,Angola,Thunnus albacares,Yellowfin tuna,65.83819766
2005,Australia,Thunnus alalunga,Albacore,487.8847012
2005,Australia,Thunnus obesus,Bigeye tuna,779.3832756
2005,Australia,Euthynnus affinis,Kawakawa,0.13003328
2005,Australia,Thunnus tonggol,Longtail tuna,10.75526885
2005,Australia,Scombridae,Mackerels  tunas and bonitos,1576.414996
2005,Australia,Katsuwonus pelamis,Skipjack tuna,12.36945414
2005,Australia,Thunnus maccoyii,Southern bluefin tuna,4480.939257
2005,Australia,Thunnus albacares,Yellowfin tuna,1531.436877
2005,Barbados,Thunnus alalunga,Albacore,12.69818335
2005,Barbados,Thunnus obesus,Bigeye tuna,26.10139601
2005,Barbados,Katsuwonus pelamis,Skipjack tuna,1.920561362
2005,Barbados,Thunnus albacares,Yellowfin tuna,279.783649
2005,Belize,Thunnus alalunga,Albacore,717.9999974
2005,Belize,Thunnus obesus,Bigeye tuna,134.9999992
2005,Belize,Katsuwonus pelamis,Skipjack tuna,5.250000047
2005,Belize,Thunnus albacares,Yellowfin tuna,186.9999998
2005,Benin,Thunnus obesus,Bigeye tuna,3.978086676
2005,Benin,Euthynnus alletteratus,Little tunny,56.57218319
2005,Bermuda (UK),Thunnus alalunga,Albacore,0.887486073
2005,Bermuda (UK),Thunnus thynnus,Atlantic bluefin tuna,0.223998971
2005,Bermuda (UK),Thunnus obesus,Bigeye tuna,0.944177401
2005,Bermuda (UK),Thunnus atlanticus,Blackfin tuna,0.723330242
2005,Bermuda (UK),Makaira nigricans,Blue marlin,1.810289668
2005,Bermuda (UK),Katsuwonus pelamis,Skipjack tuna,0.922784536
2005,Bermuda (UK),Thunnus albacares,Yellowfin tuna,57.09917398
2005,Brazil,Thunnus alalunga,Albacore,527.9887089
2005,Brazil,Thunnus obesus,Bigeye tuna,846.4261686
2005,Brazil,Thunnus atlanticus,Blackfin tuna,2.333706776
2005,Brazil,Makaira nigricans,Blue marlin,228.1324521
2005,Brazil,Euthynnus alletteratus,Little tunny,1.652559944
2005,Brazil,Scombridae,Mackerels  tunas and bonitos,47.0693081
2005,Brazil,Katsuwonus pelamis,Skipjack tuna,17880.18842
2005,Brazil,Thunnus albacares,Yellowfin tuna,4713.042811
2005,Cameroon,Scombridae,Mackerels  tunas and bonitos,4.705425614
2005,Canada,Thunnus alalunga,Albacore,3277.867794
2005,Cape Verde,Thunnus obesus,Bigeye tuna,0.900298773
2005,Cape Verde,Euthynnus alletteratus,Little tunny,4.428368108
2005,Cape Verde,Katsuwonus pelamis,Skipjack tuna,325.9889213
2005,Cape Verde,Thunnus albacares,Yellowfin tuna,1659.505041
2005,Chile,Thunnus alalunga,Albacore,0.732046084
2005,Chile,Thunnus obesus,Bigeye tuna,12.889662
2005,Chile,Katsuwonus pelamis,Skipjack tuna,5.124081245
2005,Chile,Thunnus albacares,Yellowfin tuna,44.40418309
2005,China,Thunnus alalunga,Albacore,5876.193101
2005,China,Thunnus thynnus,Atlantic bluefin tuna,19.31287328
2005,China,Thunnus obesus,Bigeye tuna,29847.43402
2005,China,Makaira nigricans,Blue marlin,95.93803978
2005,China,Scombridae,Mackerels  tunas and bonitos,4000.01352
2005,China,Katsuwonus pelamis,Skipjack tuna,35877.95659
